"","SRR8507541.count","SRR8507542.count","SRR8507543.count","SRR8507544.count","SRR8507545.count","SRR8507546.count","SRR8507547.count","SRR8507548.count","SRR8507549.count","SRR8507550.count","SRR8507551.count","SRR8507552.count"
"hsa-miR-574-3p",8,11,11,12,35,42,20,14,36,25,11,13
"hsa-miR-574-5p",21,34,40,36,61,153,109,49,155,123,58,37
"hsa-miR-575",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-576-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-576-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-577",0,0,0,0,0,2,0,0,0,0,0,0
"hsa-miR-578",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-5787",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-579-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-579-5p",0,1,0,0,0,0,0,0,0,1,0,0
"hsa-miR-580-3p",39,24,46,19,17,27,26,18,203,312,60,38
"hsa-miR-580-5p",0,0,2,0,1,0,0,0,1,0,0,1
"hsa-miR-581",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-582-3p",7,11,4,7,5,4,2,4,3,3,6,1
"hsa-miR-582-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-583",1,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-584-3p",0,0,0,2,0,0,0,0,0,0,0,0
"hsa-miR-584-5p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-585-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-585-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-586",1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-587",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-588",5,5,3,3,3,7,8,3,44,83,25,24
"hsa-miR-589-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-589-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-590-3p",46,45,75,46,113,198,132,72,362,332,136,83
"hsa-miR-590-5p",6,2,12,2,13,28,15,7,11,8,6,1
"hsa-miR-591",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-592",0,0,1,0,0,4,1,0,0,0,0,0
"hsa-miR-593-3p",1,0,0,0,0,3,1,1,0,0,0,0
"hsa-miR-593-5p",0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-595",0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-596",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-597-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-597-5p",0,0,0,0,3,1,1,0,0,0,0,0
"hsa-miR-598-3p",0,0,0,0,0,0,0,0,0,3,0,0
"hsa-miR-598-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-599",1,1,1,1,0,1,0,0,8,12,4,0
"hsa-miR-600",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-601",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-602",2,0,1,0,0,0,2,0,1,0,0,0
"hsa-miR-603",0,1,0,0,0,0,0,0,0,2,0,0
"hsa-miR-604",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-605-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-605-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-606",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6068",51,54,100,83,94,171,92,74,655,943,166,144
"hsa-miR-6069",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-607",5,16,6,8,27,33,25,13,16,21,6,9
"hsa-miR-6070",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6071",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6072",0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-6073",0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6074",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6075",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6076",57,45,97,58,154,294,146,100,360,386,136,116
"hsa-miR-6077",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6078",0,0,1,0,0,0,1,0,0,6,1,0
"hsa-miR-6079",1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-608",0,0,2,0,2,5,1,1,2,1,0,1
"hsa-miR-6080",0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-6081",0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6082",0,0,2,0,0,1,1,0,7,11,3,0
"hsa-miR-6083",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6084",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6085",0,0,0,0,1,0,0,0,1,0,0,0
"hsa-miR-6086",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6088",6,4,9,6,19,35,28,10,42,54,13,16
"hsa-miR-6089",0,0,0,1,3,2,0,0,0,0,0,0
"hsa-miR-609",40,27,54,50,80,132,81,52,204,225,61,45
"hsa-miR-6090",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-610",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-611",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-612",54,52,89,75,179,216,133,83,259,311,95,70
"hsa-miR-6124",0,0,0,0,0,1,0,0,0,2,0,0
"hsa-miR-6125",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6126",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6127",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6128",0,0,0,0,0,0,0,0,1,2,0,0
"hsa-miR-6129",14,15,22,16,28,59,30,18,49,68,27,26
"hsa-miR-613",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6130",35,29,12,18,9,19,31,23,149,269,35,52
"hsa-miR-6131",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6132",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6133",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6134",0,0,0,0,0,0,1,0,2,1,0,0
"hsa-miR-614",42,39,57,36,74,163,123,62,494,565,195,130
"hsa-miR-615-3p",58,62,63,64,243,318,188,103,135,179,52,45
"hsa-miR-615-5p",70,71,173,128,102,183,113,98,1129,1580,276,255
"hsa-miR-616-3p",15,19,23,20,16,37,16,17,139,89,42,19
"hsa-miR-616-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6165",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-617",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-618",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-619-3p",0,1,0,0,0,0,0,0,1,0,3,0
"hsa-miR-619-5p",0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-620",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-621",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-622",231,201,187,189,209,408,510,368,246,260,272,248
"hsa-miR-623",0,0,0,0,0,0,0,0,0,1,1,0
"hsa-miR-624-3p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-624-5p",2,0,0,0,2,2,1,0,0,0,1,0
"hsa-miR-625-3p",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-625-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-626",154,152,210,206,379,577,450,279,540,689,167,159
"hsa-miR-627-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-627-5p",0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-628-3p",0,0,0,0,1,0,1,0,0,0,0,0
"hsa-miR-628-5p",0,1,3,2,0,0,3,1,9,15,0,1
"hsa-miR-629-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-629-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-630",16,9,18,21,57,100,70,34,50,56,17,13
"hsa-miR-631",0,0,1,0,1,0,0,1,2,1,0,1
"hsa-miR-632",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-633",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-634",0,0,0,0,0,0,0,0,1,1,1,0
"hsa-miR-635",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-636",0,0,0,1,1,0,0,0,0,0,0,0
"hsa-miR-637",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-638",16,14,33,22,45,72,33,15,67,70,23,19
"hsa-miR-639",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-640",0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-641",0,0,0,0,0,0,1,1,0,0,0,0
"hsa-miR-642a-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-642a-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-642b-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-642b-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-643",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-644a",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-645",0,0,0,0,0,0,0,0,1,4,0,0
"hsa-miR-646",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-647",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-648",0,0,0,0,1,0,0,0,1,0,0,0
"hsa-miR-649",5,7,3,6,11,15,9,9,17,11,3,7
"hsa-miR-6499-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6499-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-650",0,0,0,0,0,0,1,0,1,2,0,0
"hsa-miR-6500-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6500-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6501-3p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6501-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6502-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6502-5p",0,0,0,2,0,0,0,1,0,0,0,0
"hsa-miR-6503-3p",1,4,2,1,1,0,0,4,4,2,0,0
"hsa-miR-6503-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6504-3p",1,3,1,2,3,7,5,2,0,6,1,0
"hsa-miR-6504-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6505-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6505-5p",1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6506-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6506-5p",1,0,0,1,4,7,6,2,4,2,1,1
"hsa-miR-6507-3p",0,0,0,0,1,1,1,1,0,0,0,0
"hsa-miR-6507-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6508-3p",0,2,3,0,1,0,0,2,2,9,4,1
"hsa-miR-6508-5p",0,0,1,0,0,0,0,1,0,1,0,0
"hsa-miR-6509-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6509-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-651-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-651-5p",0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-6510-3p",52,34,76,74,210,325,232,171,405,525,120,116
"hsa-miR-6510-5p",8,6,8,6,25,28,17,10,16,9,2,5
"hsa-miR-6511a-3p",79,71,105,77,237,482,323,170,673,783,243,165
"hsa-miR-6511a-5p",82,68,121,99,180,234,153,112,770,1058,202,150
"hsa-miR-6511b-3p",0,1,0,2,6,12,3,5,0,0,0,0
"hsa-miR-6511b-5p",0,0,0,0,1,9,2,1,1,0,1,0
"hsa-miR-6512-3p",0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-6512-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6513-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6513-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6514-3p",0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6514-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6515-3p",0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-6515-5p",0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6516-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6516-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-652-3p",30,35,42,41,98,121,92,71,85,64,26,19
"hsa-miR-652-5p",67,54,75,70,160,251,151,102,152,201,52,57
"hsa-miR-6529-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6529-5p",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-653-3p",1,0,0,1,0,0,0,1,2,1,0,0
"hsa-miR-653-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-654-3p",0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-654-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-655-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-655-5p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-656-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-656-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-657",0,0,0,0,2,0,0,0,0,0,0,1
"hsa-miR-658",1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-659-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-659-5p",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-660-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-660-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-661",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-662",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-663a",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-663b",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-664a-3p",54,60,92,86,116,219,134,79,338,451,100,92
"hsa-miR-664a-5p",23,11,13,16,82,118,70,41,26,15,10,5
"hsa-miR-664b-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-664b-5p",0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-665",4,0,0,0,0,0,0,0,1,2,0,0
"hsa-miR-668-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-668-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-670-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-670-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-671-3p",75,65,131,86,270,348,219,126,596,805,157,120
"hsa-miR-671-5p",49,49,72,78,89,150,88,47,312,338,120,81
"hsa-miR-6715a-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6715b-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6715b-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6716-3p",13,22,29,17,36,70,44,25,130,118,42,28
"hsa-miR-6716-5p",62,71,74,57,129,166,109,68,164,235,53,58
"hsa-miR-6717-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6718-5p",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6719-3p",34,29,38,21,81,190,94,50,340,344,119,84
"hsa-miR-6720-3p",6,0,5,4,7,8,15,3,13,2,5,3
"hsa-miR-6720-5p",2,1,1,1,1,2,1,1,2,0,0,0
"hsa-miR-6721-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6722-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6722-5p",1,0,0,0,0,0,0,0,2,0,2,0
"hsa-miR-6724-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6726-3p",1,0,0,2,2,2,0,1,1,0,0,0
"hsa-miR-6726-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6727-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6727-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6728-3p",69,76,133,98,212,335,254,170,577,791,191,160
"hsa-miR-6728-5p",5,0,7,1,6,12,4,1,15,18,4,6
"hsa-miR-6729-3p",37,39,49,51,126,181,111,72,95,99,33,30
"hsa-miR-6729-5p",25,43,73,58,112,185,120,79,258,281,73,59
"hsa-miR-6730-3p",0,1,0,0,0,2,1,0,0,1,0,1
"hsa-miR-6730-5p",0,0,0,0,0,0,0,1,1,0,0,0
"hsa-miR-6731-3p",79,59,126,94,306,562,362,263,539,738,172,163
"hsa-miR-6731-5p",99,86,120,102,299,444,256,163,334,407,100,116
"hsa-miR-6732-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6732-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6733-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6733-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6734-3p",2,1,2,3,0,0,1,0,5,5,1,0
"hsa-miR-6734-5p",3,4,7,2,1,3,0,1,40,95,8,13
"hsa-miR-6735-3p",4,4,3,1,7,13,5,0,7,7,2,4
"hsa-miR-6735-5p",0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-6736-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6736-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6737-3p",20,18,25,19,19,58,26,18,76,48,29,13
"hsa-miR-6737-5p",2,0,7,3,3,10,2,6,5,6,3,1
"hsa-miR-6738-3p",1,0,0,0,2,0,0,0,0,0,0,0
"hsa-miR-6738-5p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6739-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6739-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6740-3p",0,0,0,0,2,5,3,0,0,0,0,0
"hsa-miR-6740-5p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6741-3p",1,0,0,2,1,3,5,1,1,4,0,2
"hsa-miR-6741-5p",24,31,33,27,62,61,55,30,52,40,22,13
"hsa-miR-6742-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6742-5p",0,0,0,0,0,0,0,0,1,1,0,0
"hsa-miR-6743-3p",2,0,4,1,1,5,3,0,0,0,0,0
"hsa-miR-6743-5p",1,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6744-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6744-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6745",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6746-3p",15,17,9,21,38,70,32,14,114,128,43,20
"hsa-miR-6746-5p",25,23,18,28,83,118,86,46,64,56,10,17
"hsa-miR-6747-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6747-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6748-3p",0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-6748-5p",0,0,0,0,2,3,0,0,0,0,0,0
"hsa-miR-6749-3p",0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-6749-5p",0,0,0,0,0,1,0,1,0,0,0,0
"hsa-miR-675-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-675-5p",0,0,0,0,0,0,0,0,1,2,0,0
"hsa-miR-6750-3p",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6750-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6751-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6751-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6752-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6752-5p",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6753-3p",0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6753-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6754-3p",1,0,0,0,0,0,1,0,0,1,0,1
"hsa-miR-6754-5p",0,1,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6755-3p",0,0,0,0,0,0,0,0,1,1,0,0
"hsa-miR-6755-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6756-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6756-5p",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6757-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6757-5p",0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-6758-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6758-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6759-3p",0,0,1,0,0,1,2,1,1,1,3,0
"hsa-miR-6759-5p",8,8,10,5,15,37,27,12,42,49,5,7
"hsa-miR-676-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-676-5p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6760-3p",0,0,0,0,0,5,0,1,2,4,0,1
"hsa-miR-6760-5p",0,0,0,0,0,2,0,0,4,2,1,0
"hsa-miR-6761-3p",0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6761-5p",2,0,1,0,6,23,13,3,1,0,0,0
"hsa-miR-6762-3p",99,84,115,91,305,668,366,237,281,274,92,71
"hsa-miR-6762-5p",22,16,27,30,26,56,25,25,77,62,21,16
"hsa-miR-6763-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6763-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6764-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6764-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6765-3p",3,1,0,2,0,4,1,2,5,7,5,3
"hsa-miR-6765-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6766-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6766-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6767-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6767-5p",0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6768-3p",1,0,3,6,5,14,5,3,4,5,3,1
"hsa-miR-6768-5p",2,1,4,5,4,8,6,7,16,14,4,4
"hsa-miR-6769a-3p",1,1,1,1,0,3,5,0,3,3,2,0
"hsa-miR-6769a-5p",20,11,24,19,52,82,51,38,100,77,34,27
"hsa-miR-6769b-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6769b-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6770-3p",58,44,65,44,104,209,124,62,251,288,136,101
"hsa-miR-6770-5p",187,183,352,257,439,617,403,267,1802,2586,472,413
"hsa-miR-6771-3p",0,2,0,0,7,4,1,4,1,7,1,0
"hsa-miR-6771-5p",31,21,39,42,54,87,60,53,139,215,41,35
"hsa-miR-6772-3p",59,58,97,82,150,288,203,119,273,312,69,71
"hsa-miR-6772-5p",51,53,67,75,238,310,187,120,130,141,40,39
"hsa-miR-6773-3p",16,24,30,28,27,57,24,29,62,57,23,11
"hsa-miR-6773-5p",0,2,0,0,0,0,4,0,0,0,0,0
"hsa-miR-6774-3p",2,1,4,1,6,6,1,1,6,3,0,0
"hsa-miR-6774-5p",28,27,29,35,48,82,45,32,72,69,18,28
"hsa-miR-6775-3p",51,47,107,66,58,120,101,54,653,802,163,136
"hsa-miR-6775-5p",113,82,169,87,294,527,341,185,623,664,263,202
"hsa-miR-6776-3p",142,110,203,128,299,572,414,226,1327,1582,572,444
"hsa-miR-6776-5p",219,247,336,267,236,535,241,226,804,742,293,141
"hsa-miR-6777-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6777-5p",0,1,1,0,0,0,0,0,1,0,0,0
"hsa-miR-6778-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6778-5p",1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6779-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6779-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6780a-3p",7,7,11,8,19,26,18,7,17,14,8,5
"hsa-miR-6780a-5p",28,31,69,35,65,123,77,29,170,181,82,51
"hsa-miR-6780b-3p",0,0,0,0,0,0,1,0,0,1,0,0
"hsa-miR-6780b-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6781-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6781-5p",56,56,89,70,173,204,142,86,287,391,85,78
"hsa-miR-6782-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6782-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6783-3p",152,124,247,179,321,601,363,212,1294,1471,506,372
"hsa-miR-6783-5p",5,7,3,7,27,19,14,8,24,26,5,2
"hsa-miR-6784-3p",6,14,10,13,41,40,28,13,12,17,6,5
"hsa-miR-6784-5p",57,48,108,70,122,199,123,83,600,893,160,122
"hsa-miR-6785-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6785-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6786-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6786-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6787-3p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6787-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6788-3p",0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6788-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6789-3p",4,1,1,0,3,12,2,1,3,0,2,2
"hsa-miR-6789-5p",0,0,0,0,1,1,0,0,0,0,0,0
"hsa-miR-6790-3p",0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-6790-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6791-3p",0,1,0,0,1,0,1,0,0,1,0,0
"hsa-miR-6791-5p",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6792-3p",14,6,25,13,64,67,56,30,37,41,14,12
"hsa-miR-6792-5p",104,69,136,88,251,474,288,150,705,730,296,196
"hsa-miR-6793-3p",0,0,0,1,0,0,1,0,0,0,0,0
"hsa-miR-6793-5p",0,0,1,0,0,2,2,1,1,0,2,0
"hsa-miR-6794-3p",86,92,131,108,289,394,238,139,483,656,131,110
"hsa-miR-6794-5p",9,13,8,9,31,47,21,11,32,37,5,10
"hsa-miR-6795-3p",1,0,0,0,1,1,1,0,0,0,0,0
"hsa-miR-6795-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6796-3p",3,1,0,0,1,2,0,3,4,12,4,1
"hsa-miR-6796-5p",0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6797-3p",0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6797-5p",0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6798-3p",40,24,56,35,150,353,210,118,117,116,25,19
"hsa-miR-6798-5p",2,0,0,0,1,1,2,0,0,0,2,0
