"","SRR11548461.count","SRR11548462.count","SRR11548463.count","SRR11548464.count"
"hsa-miR-6511a-5p",2868.40958852184,2385.18874729502,2708.27159898285,3649.17865059967
"hsa-miR-6511b-3p",0,0,0,0
"hsa-miR-6511b-5p",11.3152252012696,57.7061793700409,82.6953159994763,227.363155800602
"hsa-miR-6512-3p",0,0,0,0
"hsa-miR-6512-5p",0,19.235393123347,6.89127633328969,0
"hsa-miR-6513-3p",0,0,0,0
"hsa-miR-6513-5p",0,0,0,11.3681577900301
"hsa-miR-6514-3p",0,0,0,0
"hsa-miR-6514-5p",0,0,0,0
"hsa-miR-6515-3p",0,0,0,0
"hsa-miR-6515-5p",0,0,0,0
"hsa-miR-6516-3p",0,0,0,0
"hsa-miR-6516-5p",0,9.61769656167348,0,0
"hsa-miR-652-3p",452.609008050783,375.090165905266,482.389343330278,363.781049280964
"hsa-miR-652-5p",995.739817711722,836.739600865593,1454.05930632412,1341.44261922355
"hsa-miR-6529-3p",0,0,0,11.3681577900301
"hsa-miR-6529-5p",0,0,0,0
"hsa-miR-653-3p",0,0,0,11.3681577900301
"hsa-miR-653-5p",0,0,6.89127633328969,0
"hsa-miR-654-3p",5.65761260063478,0,0,11.3681577900301
"hsa-miR-654-5p",0,0,0,0
"hsa-miR-655-3p",0,0,0,0
"hsa-miR-655-5p",0,9.61769656167348,0,0
"hsa-miR-656-3p",0,0,0,0
"hsa-miR-656-5p",0,0,0,0
"hsa-miR-657",0,0,0,0
"hsa-miR-658",0,0,0,0
"hsa-miR-659-3p",0,0,0,0
"hsa-miR-659-5p",0,0,0,0
"hsa-miR-660-3p",0,0,0,0
"hsa-miR-660-5p",0,0,0,0
"hsa-miR-661",0,0,13.7825526665794,34.1044733700904
"hsa-miR-662",0,0,0,0
"hsa-miR-663a",0,9.61769656167348,0,0
"hsa-miR-663b",0,0,0,0
"hsa-miR-664a-3p",1261.64760994156,1250.30055301755,1771.05801765545,1989.42761325527
"hsa-miR-664a-5p",418.663332446974,317.383986535225,503.063172330147,284.203944750753
"hsa-miR-664b-3p",0,0,0,0
"hsa-miR-664b-5p",0,0,0,0
"hsa-miR-665",0,0,20.6738289998691,0
"hsa-miR-668-3p",11.3152252012696,0,0,0
"hsa-miR-668-5p",0,0,0,0
"hsa-miR-670-3p",0,0,0,0
"hsa-miR-670-5p",0,38.4707862466939,0,0
"hsa-miR-671-3p",2415.80058047105,1981.24549170474,2501.53330898416,2614.67629170693
"hsa-miR-671-5p",1589.78914077837,1221.44746333253,1764.16674132216,2296.36787358609
"hsa-miR-6715a-3p",0,0,0,0
"hsa-miR-6715b-3p",0,0,0,0
"hsa-miR-6715b-5p",0,0,0,0
"hsa-miR-6716-3p",418.663332446974,471.267131522001,613.323593662782,1079.97499005286
"hsa-miR-6716-5p",973.109367309183,923.298869920654,1199.08208199241,1193.65656795316
"hsa-miR-6717-5p",0,0,0,0
"hsa-miR-6718-5p",0,0,0,0
"hsa-miR-6719-3p",611.022160868557,432.796345275307,854.518265327921,1023.13420110271
"hsa-miR-6720-3p",45.2609008050783,38.4707862466939,137.825526665794,90.945262320241
"hsa-miR-6720-5p",16.9728378019044,28.8530896850204,41.3476579997381,11.3681577900301
"hsa-miR-6721-5p",0,0,6.89127633328969,0
"hsa-miR-6722-3p",0,0,0,0
"hsa-miR-6722-5p",0,19.235393123347,0,0
"hsa-miR-6724-5p",0,0,0,0
"hsa-miR-6726-3p",5.65761260063478,19.235393123347,0,0
"hsa-miR-6726-5p",0,0,0,0
"hsa-miR-6727-3p",0,0,0,0
"hsa-miR-6727-5p",0,0,0,0
"hsa-miR-6728-3p",2557.24089548692,2683.3373407069,2212.09970298599,2728.35786960723
"hsa-miR-6728-5p",45.2609008050783,38.4707862466939,151.608079332373,193.258682430512
"hsa-miR-6729-3p",588.391710466018,442.41404183698,571.975935663044,397.885522651054
"hsa-miR-6729-5p",1193.75625873394,1086.7997114691,1640.12376732295,1671.11919513443
"hsa-miR-6730-3p",16.9728378019044,153.883144986776,179.173184665532,34.1044733700904
"hsa-miR-6730-5p",0,0,0,0
"hsa-miR-6731-3p",2585.5289584901,2741.04352007694,2267.22991365231,2432.78576706645
"hsa-miR-6731-5p",1968.8491850209,1788.89156047127,2908.11861264825,2864.77576308759
"hsa-miR-6732-3p",0,0,0,22.7363155800602
"hsa-miR-6732-5p",0,0,0,0
"hsa-miR-6733-3p",0,0,0,0
"hsa-miR-6733-5p",0,0,0,0
"hsa-miR-6734-3p",16.9728378019044,9.61769656167348,20.6738289998691,68.2089467401807
"hsa-miR-6734-5p",62.2337386069826,28.8530896850204,0,0
"hsa-miR-6735-3p",130.1250898146,48.0884828083674,199.847013665401,125.049735690331
"hsa-miR-6735-5p",0,0,0,0
"hsa-miR-6736-3p",0,0,0,0
"hsa-miR-6736-5p",0,0,0,0
"hsa-miR-6737-3p",271.56540483047,201.971627795143,144.716802999083,431.989996021145
"hsa-miR-6737-5p",0,9.61769656167348,6.89127633328969,45.4726311601205
"hsa-miR-6738-3p",0,0,0,0
"hsa-miR-6738-5p",0,0,0,0
"hsa-miR-6739-3p",0,0,0,0
"hsa-miR-6739-5p",0,0,13.7825526665794,0
"hsa-miR-6740-3p",0,0,0,0
"hsa-miR-6740-5p",0,9.61769656167348,13.7825526665794,0
"hsa-miR-6741-3p",5.65761260063478,0,13.7825526665794,22.7363155800602
"hsa-miR-6741-5p",328.141530836817,211.589324356817,282.542329664877,215.994998010572
"hsa-miR-6742-3p",0,0,0,0
"hsa-miR-6742-5p",0,0,0,0
"hsa-miR-6743-3p",0,0,20.6738289998691,22.7363155800602
"hsa-miR-6743-5p",5.65761260063478,0,6.89127633328969,0
"hsa-miR-6744-3p",0,0,0,0
"hsa-miR-6744-5p",5.65761260063478,0,0,0
"hsa-miR-6745",0,0,6.89127633328969,0
"hsa-miR-6746-3p",1018.37026811426,1404.18369800433,461.715514330409,738.930256351958
"hsa-miR-6746-5p",605.364548267922,644.385669632123,592.649764662913,375.149207070994
"hsa-miR-6747-3p",0,0,0,0
"hsa-miR-6747-5p",0,9.61769656167348,0,0
"hsa-miR-6748-3p",11.3152252012696,0,6.89127633328969,11.3681577900301
"hsa-miR-6748-5p",0,0,0,0
"hsa-miR-6749-3p",0,0,0,0
"hsa-miR-6749-5p",0,0,6.89127633328969,0
"hsa-miR-675-3p",0,0,0,0
"hsa-miR-675-5p",0,0,0,0
"hsa-miR-6750-3p",0,0,0,0
"hsa-miR-6750-5p",0,0,0,11.3681577900301
"hsa-miR-6751-3p",0,0,0,0
"hsa-miR-6751-5p",0,0,0,0
"hsa-miR-6752-3p",0,0,0,0
"hsa-miR-6752-5p",0,0,0,0
"hsa-miR-6753-3p",0,0,0,0
"hsa-miR-6753-5p",0,0,0,0
"hsa-miR-6754-3p",0,0,0,11.3681577900301
"hsa-miR-6754-5p",0,0,0,0
"hsa-miR-6755-3p",0,9.61769656167348,0,11.3681577900301
"hsa-miR-6755-5p",0,9.61769656167348,0,0
"hsa-miR-6756-3p",0,0,0,0
"hsa-miR-6756-5p",0,0,0,0
"hsa-miR-6757-3p",0,0,0,0
"hsa-miR-6757-5p",0,0,0,0
"hsa-miR-6758-3p",0,0,0,0
"hsa-miR-6758-5p",0,0,0,0
"hsa-miR-6759-3p",11.3152252012696,0,20.6738289998691,0
"hsa-miR-6759-5p",316.826305635548,278.913200288531,351.455092997774,261.467629170693
"hsa-miR-676-3p",0,0,0,0
"hsa-miR-676-5p",0,0,0,0
"hsa-miR-6760-3p",5.65761260063478,28.8530896850204,0,0
"hsa-miR-6760-5p",5.65761260063478,0,6.89127633328969,11.3681577900301
"hsa-miR-6761-3p",0,0,0,0
"hsa-miR-6761-5p",5.65761260063478,28.8530896850204,0,68.2089467401807
"hsa-miR-6762-3p",1895.30022121265,1711.94998797788,2908.11861264825,4444.94969590178
"hsa-miR-6762-5p",350.771981239357,519.355614330368,833.844436328052,579.776047291536
"hsa-miR-6763-3p",0,38.4707862466939,55.1302106663175,22.7363155800602
"hsa-miR-6763-5p",16.9728378019044,153.883144986776,62.0214869996072,79.5771045302109
"hsa-miR-6764-3p",0,0,0,0
"hsa-miR-6764-5p",0,0,0,0
"hsa-miR-6765-3p",22.6304504025391,9.61769656167348,13.7825526665794,0
"hsa-miR-6765-5p",0,0,0,0
"hsa-miR-6766-3p",0,0,0,0
"hsa-miR-6766-5p",0,0,0,0
"hsa-miR-6767-3p",0,0,0,0
"hsa-miR-6767-5p",0,0,0,11.3681577900301
"hsa-miR-6768-3p",45.2609008050783,28.8530896850204,82.6953159994763,125.049735690331
"hsa-miR-6768-5p",107.494639412061,67.3238759317144,158.499355665663,159.154209060422
"hsa-miR-6769a-3p",5.65761260063478,9.61769656167348,6.89127633328969,0
"hsa-miR-6769a-5p",463.924233252052,442.41404183698,1013.01762099358,909.45262320241
"hsa-miR-6769b-3p",0,0,0,0
"hsa-miR-6769b-5p",0,0,0,0
"hsa-miR-6770-3p",1855.69693300821,1721.56768453955,2260.33863731902,3330.87023247883
"hsa-miR-6770-5p",7847.10867708044,7117.09545563837,5395.86936896583,9049.05360086398
"hsa-miR-6771-3p",28.2880630031739,0,48.2389343330278,22.7363155800602
"hsa-miR-6771-5p",865.614727897122,932.916566482328,730.475291328707,1000.39788552265
"hsa-miR-6772-3p",1753.85990619678,2029.3339745131,2026.03524198717,3455.91996816916
"hsa-miR-6772-5p",978.766979909818,779.033421495552,978.561239327136,784.402887512079
"hsa-miR-6773-3p",169.728378019044,125.030055301755,96.4778686660556,431.989996021145
"hsa-miR-6773-5p",0,9.61769656167348,20.6738289998691,0
"hsa-miR-6774-3p",5.65761260063478,0,0,11.3681577900301
"hsa-miR-6774-5p",407.348107245704,548.208704015388,551.302106663175,579.776047291536
"hsa-miR-6775-3p",1652.02287938536,1721.56768453955,1006.12634466029,1727.95998408458
"hsa-miR-6775-5p",4067.82345985641,3135.36907910555,3638.59390397696,4876.93969192292
"hsa-miR-6776-3p",8005.52182989822,9338.78336138495,4079.6355893075,6093.33257545615
"hsa-miR-6776-5p",2019.76769842662,1423.41909112768,675.345080662389,2762.46234297732
"hsa-miR-6777-3p",0,0,0,0
"hsa-miR-6777-5p",0,0,0,0
"hsa-miR-6778-3p",0,0,0,0
"hsa-miR-6778-5p",0,0,0,0
"hsa-miR-6779-3p",0,9.61769656167348,0,0
"hsa-miR-6779-5p",0,0,0,0
"hsa-miR-6780a-3p",107.494639412061,96.1769656167348,13.7825526665794,68.2089467401807
"hsa-miR-6780a-5p",1188.0986461333,1144.50589083914,1874.4271626548,2046.26840220542
"hsa-miR-6780b-3p",0,0,0,0
"hsa-miR-6780b-5p",0,0,6.89127633328969,0
"hsa-miR-6781-3p",5.65761260063478,28.8530896850204,34.4563816664484,0
"hsa-miR-6781-5p",1561.5010777752,1336.85982207261,1626.34121465637,1398.28340817371
"hsa-miR-6782-3p",0,0,6.89127633328969,0
"hsa-miR-6782-5p",0,0,0,0
"hsa-miR-6783-3p",6851.36885936872,7492.18562154364,5202.91363163372,7571.19308816006
"hsa-miR-6783-5p",90.5218016101565,19.235393123347,75.8040396661866,102.313420110271
"hsa-miR-6784-3p",192.358828421583,96.1769656167348,282.542329664877,204.626840220542
"hsa-miR-6784-5p",2523.29521988311,2038.95167107478,2088.05672898678,3058.0344455181
"hsa-miR-6785-3p",0,0,0,0
"hsa-miR-6785-5p",0,0,0,0
"hsa-miR-6786-3p",0,0,0,0
"hsa-miR-6786-5p",0,0,0,0
"hsa-miR-6787-3p",0,0,0,0
"hsa-miR-6787-5p",0,0,0,0
"hsa-miR-6788-3p",0,0,6.89127633328969,0
"hsa-miR-6788-5p",0,0,0,0
"hsa-miR-6789-3p",0,0,13.7825526665794,0
"hsa-miR-6789-5p",0,0,6.89127633328969,11.3681577900301
"hsa-miR-6790-3p",0,0,0,0
"hsa-miR-6790-5p",5.65761260063478,0,0,0
"hsa-miR-6791-3p",0,0,0,0
"hsa-miR-6791-5p",0,0,0,11.3681577900301
"hsa-miR-6792-3p",554.446034862209,346.237076220245,778.714225661735,613.880520661627
"hsa-miR-6792-5p",4673.18800812433,5058.90839144025,3190.66094231313,4785.99442960268
"hsa-miR-6793-3p",0,0,0,0
"hsa-miR-6793-5p",0,0,0,0
"hsa-miR-6794-3p",2404.48535526978,2240.92329886992,2377.49033498494,2057.63655999545
"hsa-miR-6794-5p",152.755540217139,173.118538110123,254.977224331718,261.467629170693
"hsa-miR-6795-3p",0,0,0,0
"hsa-miR-6795-5p",0,0,0,0
"hsa-miR-6796-3p",11.3152252012696,19.235393123347,20.6738289998691,56.8407889501506
"hsa-miR-6796-5p",0,0,0,0
"hsa-miR-6797-3p",0,0,0,0
"hsa-miR-6797-5p",0,0,0,0
"hsa-miR-6798-3p",933.506079104739,740.562635248858,1212.86463465899,2194.05445347581
"hsa-miR-6798-5p",0,0,0,0
"hsa-miR-6799-3p",0,0,0,0
"hsa-miR-6799-5p",11.3152252012696,19.235393123347,0,11.3681577900301
"hsa-miR-6800-3p",0,0,0,0
"hsa-miR-6800-5p",28.2880630031739,28.8530896850204,165.390631998953,113.681577900301
"hsa-miR-6801-3p",0,0,0,0
"hsa-miR-6801-5p",2653.42030969771,1904.30391921135,2274.1211899856,3387.71102142898
"hsa-miR-6802-3p",0,0,6.89127633328969,0
"hsa-miR-6802-5p",0,0,0,0
"hsa-miR-6803-3p",0,9.61769656167348,0,0
"hsa-miR-6803-5p",0,0,0,0
"hsa-miR-6804-3p",384.717656843165,278.913200288531,289.433605998167,215.994998010572
"hsa-miR-6804-5p",0,9.61769656167348,6.89127633328969,11.3681577900301
"hsa-miR-6805-3p",175.385990619678,153.883144986776,303.216158664746,250.099471380663
"hsa-miR-6805-5p",113.152252012696,115.412358740082,206.738289998691,136.417893480361
"hsa-miR-6806-3p",0,0,0,0
"hsa-miR-6806-5p",0,0,0,11.3681577900301
"hsa-miR-6807-3p",5.65761260063478,0,0,0
"hsa-miR-6807-5p",0,0,6.89127633328969,0
"hsa-miR-6808-3p",2760.91494910977,3154.6044722289,3590.35496964393,5286.19337236401
"hsa-miR-6808-5p",181.043603220313,201.971627795143,241.194671665139,250.099471380663
"hsa-miR-6809-3p",0,0,0,0
"hsa-miR-6809-5p",0,0,0,0
"hsa-miR-6810-3p",0,0,0,0
"hsa-miR-6810-5p",0,0,0,0
"hsa-miR-6811-3p",0,0,0,0
"hsa-miR-6811-5p",0,0,0,0
"hsa-miR-6812-3p",0,0,0,11.3681577900301
"hsa-miR-6812-5p",0,0,0,0
"hsa-miR-6813-3p",0,0,0,0
"hsa-miR-6813-5p",0,0,0,0
"hsa-miR-6814-3p",531.81558445967,173.118538110123,130.934250332504,500.198942761325
"hsa-miR-6814-5p",0,0,0,0
"hsa-miR-6815-3p",0,0,0,0
"hsa-miR-6815-5p",0,0,0,22.7363155800602
"hsa-miR-6816-3p",0,0,0,11.3681577900301
"hsa-miR-6816-5p",62.2337386069826,28.8530896850204,20.6738289998691,181.890524640482
"hsa-miR-6817-3p",0,0,0,0
"hsa-miR-6817-5p",0,0,0,0
"hsa-miR-6818-3p",0,0,0,0
"hsa-miR-6818-5p",5.65761260063478,76.9415724933878,27.5651053331588,56.8407889501506
"hsa-miR-6819-3p",0,28.8530896850204,0,0
"hsa-miR-6819-5p",0,0,0,0
"hsa-miR-6820-3p",0,0,0,0
"hsa-miR-6820-5p",0,0,0,0
"hsa-miR-6821-3p",0,0,0,0
"hsa-miR-6821-5p",0,0,0,0
"hsa-miR-6822-3p",0,0,0,0
"hsa-miR-6822-5p",0,0,6.89127633328969,22.7363155800602
"hsa-miR-6823-3p",0,0,0,0
"hsa-miR-6823-5p",11.3152252012696,48.0884828083674,62.0214869996072,45.4726311601205
"hsa-miR-6824-3p",0,0,0,0
"hsa-miR-6824-5p",0,0,0,0
"hsa-miR-6825-3p",0,0,0,0
"hsa-miR-6825-5p",5.65761260063478,67.3238759317144,68.9127633328969,45.4726311601205
"hsa-miR-6826-3p",0,0,0,0
"hsa-miR-6826-5p",0,0,0,0
"hsa-miR-6827-3p",0,0,0,0
"hsa-miR-6827-5p",0,0,0,0
"hsa-miR-6828-3p",0,9.61769656167348,0,0
"hsa-miR-6828-5p",0,0,6.89127633328969,0
"hsa-miR-6829-3p",1408.74553755806,1356.09521519596,1440.27675365754,1671.11919513443
"hsa-miR-6829-5p",79.206576408887,48.0884828083674,68.9127633328969,45.4726311601205
"hsa-miR-6830-3p",0,0,13.7825526665794,34.1044733700904
"hsa-miR-6830-5p",356.429593839991,221.20702091849,275.651053331588,966.293412152561
"hsa-miR-6831-3p",11.3152252012696,0,0,0
"hsa-miR-6831-5p",0,0,0,0
"hsa-miR-6832-3p",0,0,6.89127633328969,0
"hsa-miR-6832-5p",0,0,0,0
"hsa-miR-6833-3p",0,0,0,0
"hsa-miR-6833-5p",0,19.235393123347,68.9127633328969,22.7363155800602
"hsa-miR-6834-3p",0,48.0884828083674,20.6738289998691,0
"hsa-miR-6834-5p",0,0,6.89127633328969,0
"hsa-miR-6835-3p",3015.50751613834,2789.13200288531,4155.43962897368,5809.12863070539
"hsa-miR-6835-5p",4531.74769310846,3500.84154844915,1529.86334599031,5229.35258341386
"hsa-miR-6836-3p",0,0,0,0
"hsa-miR-6836-5p",0,0,0,0
"hsa-miR-6837-3p",0,0,13.7825526665794,0
"hsa-miR-6837-5p",0,0,0,0
"hsa-miR-6838-3p",435.636170248878,625.150276508776,730.475291328707,886.71630762235
"hsa-miR-6838-5p",2008.45247322535,1990.86318826641,1860.64460998822,1602.91024839425
"hsa-miR-6839-3p",531.81558445967,278.913200288531,475.498066996989,966.293412152561
"hsa-miR-6839-5p",1244.67477213965,875.210387112287,1226.64718732556,1614.27840618428
"hsa-miR-6840-3p",84.8641890095218,115.412358740082,103.369144999345,102.313420110271
"hsa-miR-6840-5p",3049.45319174215,3395.04688627074,2032.92651832046,2557.83550275678
"hsa-miR-6841-3p",5.65761260063478,9.61769656167348,20.6738289998691,11.3681577900301
"hsa-miR-6841-5p",0,0,0,0
"hsa-miR-6842-3p",0,0,0,0
"hsa-miR-6842-5p",5.65761260063478,0,0,0
"hsa-miR-6843-3p",0,9.61769656167348,0,0
"hsa-miR-6844",0,0,0,0
"hsa-miR-6845-3p",0,0,0,0
"hsa-miR-6845-5p",0,0,0,0
"hsa-miR-6846-3p",11462.3231288861,13282.0389516711,6905.05888595627,10083.5559597567
"hsa-miR-6846-5p",198.016441022217,134.647751863429,227.41211899856,125.049735690331
"hsa-miR-6847-3p",0,0,0,0
"hsa-miR-6847-5p",0,0,0,0
"hsa-miR-6848-3p",0,0,0,0
"hsa-miR-6848-5p",0,0,6.89127633328969,0
"hsa-miR-6849-3p",0,0,13.7825526665794,34.1044733700904
"hsa-miR-6849-5p",0,0,0,0
"hsa-miR-6850-3p",0,0,0,11.3681577900301
"hsa-miR-6850-5p",0,0,0,0
"hsa-miR-6851-3p",0,0,0,0
"hsa-miR-6851-5p",0,0,0,0
"hsa-miR-6852-3p",0,0,0,0
"hsa-miR-6852-5p",11.3152252012696,0,13.7825526665794,0
"hsa-miR-6853-3p",0,0,0,0
"hsa-miR-6853-5p",0,0,0,0
"hsa-miR-6854-3p",0,0,0,0
"hsa-miR-6854-5p",0,19.235393123347,0,11.3681577900301
"hsa-miR-6855-3p",0,0,0,0
"hsa-miR-6855-5p",0,0,0,0
"hsa-miR-6856-3p",2964.58900273263,4462.61120461649,1598.77610932321,2091.74103336554
"hsa-miR-6856-5p",509.185134057131,355.854772781919,516.845724996727,954.92525436253
"hsa-miR-6857-3p",5.65761260063478,0,6.89127633328969,227.363155800602
"hsa-miR-6857-5p",0,0,0,0
"hsa-miR-6858-3p",0,0,0,0
"hsa-miR-6858-5p",0,19.235393123347,0,0
"hsa-miR-6859-3p",0,9.61769656167348,0,11.3681577900301
"hsa-miR-6859-5p",11.3152252012696,0,41.3476579997381,11.3681577900301
"hsa-miR-6860",0,0,0,0
"hsa-miR-6861-3p",820.353827092044,759.798028372205,716.692738662128,1239.12919911328
"hsa-miR-6861-5p",5.65761260063478,9.61769656167348,27.5651053331588,11.3681577900301
"hsa-miR-6862-3p",152.755540217139,125.030055301755,303.216158664746,397.885522651054
"hsa-miR-6862-5p",2676.05076010025,2673.71964414523,2625.57628298337,3580.96970385949
"hsa-miR-6863",0,0,0,0
"hsa-miR-6864-3p",3281.41530836817,3693.19547968262,3852.22347030894,3728.75575512988
"hsa-miR-6864-5p",192.358828421583,221.20702091849,620.214869996072,488.830784971295
"hsa-miR-6865-3p",1108.89206972442,1240.68285645588,1343.79888499149,1295.96998806343
"hsa-miR-6865-5p",1572.81630297647,1615.77302236114,1440.27675365754,2080.37287557551
"hsa-miR-6866-3p",560.103647462844,317.383986535225,558.193382996465,522.935258341386
"hsa-miR-6866-5p",362.087206440626,211.589324356817,606.432317329493,602.512362871597
"hsa-miR-6867-3p",0,9.61769656167348,0,0
"hsa-miR-6867-5p",0,0,6.89127633328969,0
"hsa-miR-6868-3p",0,0,0,0
"hsa-miR-6868-5p",0,0,0,22.7363155800602
"hsa-miR-6869-3p",0,0,0,11.3681577900301
"hsa-miR-6869-5p",0,0,0,0
"hsa-miR-6870-3p",0,0,0,0
"hsa-miR-6870-5p",0,86.5592690550613,13.7825526665794,68.2089467401807
"hsa-miR-6871-3p",0,0,0,0
"hsa-miR-6871-5p",62.2337386069826,38.4707862466939,13.7825526665794,204.626840220542
"hsa-miR-6872-3p",0,0,0,0
"hsa-miR-6872-5p",0,0,6.89127633328969,0
"hsa-miR-6873-3p",0,0,0,0
"hsa-miR-6873-5p",5.65761260063478,28.8530896850204,68.9127633328969,125.049735690331
"hsa-miR-6874-3p",16.9728378019044,28.8530896850204,6.89127633328969,56.8407889501506
"hsa-miR-6874-5p",0,9.61769656167348,0,0
"hsa-miR-6875-3p",0,0,0,0
"hsa-miR-6875-5p",0,0,6.89127633328969,0
"hsa-miR-6876-3p",0,19.235393123347,13.7825526665794,0
"hsa-miR-6876-5p",0,0,0,0
"hsa-miR-6877-3p",0,0,0,0
"hsa-miR-6877-5p",0,0,0,0
"hsa-miR-6878-3p",6370.47178831477,8319.30752584756,1626.34121465637,3410.44733700904
"hsa-miR-6878-5p",876.929953098391,807.886511180572,1702.14525432255,1125.44762121298
"hsa-miR-6879-3p",0,0,0,0
"hsa-miR-6879-5p",0,0,0,0
"hsa-miR-6880-3p",4356.36170248878,5318.58619860543,2398.16416398481,3444.55181037913
"hsa-miR-6880-5p",1793.46319440123,1971.62779514306,2032.92651832046,4069.80048883078
"hsa-miR-6881-3p",0,0,6.89127633328969,0
"hsa-miR-6881-5p",0,9.61769656167348,0,0
"hsa-miR-6882-3p",0,0,0,0
"hsa-miR-6882-5p",0,0,0,0
"hsa-miR-6883-3p",1861.35454560884,1413.801394566,571.975935663044,1466.49235491389
"hsa-miR-6883-5p",345.114368638722,432.796345275307,441.04168533054,784.402887512079
"hsa-miR-6884-3p",0,0,0,0
"hsa-miR-6884-5p",0,0,0,0
"hsa-miR-6885-3p",0,0,0,0
"hsa-miR-6885-5p",0,0,0,11.3681577900301
"hsa-miR-6886-3p",0,0,0,0
"hsa-miR-6886-5p",3094.71409254723,2221.68790574657,1219.75591099227,3592.33786164952
"hsa-miR-6887-3p",0,0,0,0
"hsa-miR-6887-5p",5.65761260063478,9.61769656167348,27.5651053331588,0
"hsa-miR-6888-3p",16.9728378019044,28.8530896850204,6.89127633328969,68.2089467401807
"hsa-miR-6888-5p",73.5489638082522,9.61769656167348,13.7825526665794,34.1044733700904
"hsa-miR-6889-3p",5.65761260063478,0,34.4563816664484,22.7363155800602
"hsa-miR-6889-5p",0,0,0,0
"hsa-miR-6890-3p",446.951395450148,471.267131522001,806.279330994894,829.875518672199
"hsa-miR-6890-5p",1431.3759879606,1404.18369800433,1860.64460998822,3330.87023247883
"hsa-miR-6891-3p",0,0,0,0
"hsa-miR-6891-5p",0,9.61769656167348,0,0
"hsa-miR-6892-3p",0,0,0,0
"hsa-miR-6892-5p",0,0,0,0
"hsa-miR-6893-3p",1816.09364480377,1721.56768453955,2701.38032264956,4513.15864264196
"hsa-miR-6893-5p",16.9728378019044,9.61769656167348,13.7825526665794,0
"hsa-miR-6894-3p",0,0,0,0
"hsa-miR-6894-5p",0,0,6.89127633328969,0
"hsa-miR-6895-3p",0,0,0,0
"hsa-miR-6895-5p",0,9.61769656167348,0,0
"hsa-miR-7-1-3p",0,0,6.89127633328969,0
"hsa-miR-7-2-3p",0,0,0,0
"hsa-miR-7-5p",192890.644006042,179091.127674922,205001.688362702,94503.4957085204
"hsa-miR-708-3p",0,0,0,0
"hsa-miR-708-5p",0,0,0,0
"hsa-miR-7106-3p",0,0,0,0
"hsa-miR-7106-5p",0,0,0,0
"hsa-miR-7107-3p",22.6304504025391,105.794662178408,20.6738289998691,181.890524640482
"hsa-miR-7107-5p",0,0,0,0
"hsa-miR-7108-3p",5.65761260063478,0,6.89127633328969,45.4726311601205
"hsa-miR-7108-5p",39.6032882044435,19.235393123347,0,11.3681577900301
"hsa-miR-7109-3p",0,0,0,11.3681577900301
"hsa-miR-7109-5p",0,0,27.5651053331588,0
"hsa-miR-711",673.255899475539,452.031738398654,427.259132663961,647.984994031717
"hsa-miR-7110-3p",0,0,0,0
"hsa-miR-7110-5p",0,0,0,0
"hsa-miR-7111-3p",67.8913512076174,9.61769656167348,55.1302106663175,79.5771045302109
"hsa-miR-7111-5p",7009.7820121865,9810.05049290695,2660.03266464982,3978.85522651054
"hsa-miR-7112-3p",0,0,0,0
"hsa-miR-7112-5p",0,0,0,0
"hsa-miR-7113-3p",0,0,0,0
"hsa-miR-7113-5p",0,0,0,0
"hsa-miR-7114-3p",0,0,0,0
"hsa-miR-7114-5p",5.65761260063478,28.8530896850204,20.6738289998691,0
"hsa-miR-7150",0,0,0,0
"hsa-miR-7151-3p",271.56540483047,269.295503726857,468.606790663699,397.885522651054
"hsa-miR-7151-5p",1963.19157242027,2010.09858138976,2301.68629531876,4149.377593361
"hsa-miR-7152-3p",0,0,0,0
"hsa-miR-7152-5p",0,0,0,0
"hsa-miR-7153-3p",0,0,0,0
"hsa-miR-7153-5p",0,0,0,0
"hsa-miR-7154-3p",0,0,0,11.3681577900301
"hsa-miR-7154-5p",0,0,6.89127633328969,0
"hsa-miR-7155-3p",0,0,0,0
"hsa-miR-7155-5p",0,0,0,0
"hsa-miR-7156-3p",0,0,0,0
"hsa-miR-7156-5p",0,0,0,0
"hsa-miR-7157-3p",0,0,0,0
"hsa-miR-7157-5p",0,0,0,0
"hsa-miR-7158-3p",0,0,0,0
"hsa-miR-7158-5p",0,19.235393123347,6.89127633328969,0
"hsa-miR-7159-3p",0,0,13.7825526665794,0
"hsa-miR-7159-5p",0,0,0,0
"hsa-miR-7160-3p",0,0,0,0
"hsa-miR-7160-5p",0,0,0,0
"hsa-miR-7161-3p",0,0,0,0
"hsa-miR-7161-5p",0,38.4707862466939,27.5651053331588,34.1044733700904
"hsa-miR-7162-3p",0,0,0,0
"hsa-miR-7162-5p",0,0,0,0
"hsa-miR-718",0,9.61769656167348,0,0
"hsa-miR-744-3p",16.9728378019044,9.61769656167348,13.7825526665794,11.3681577900301
"hsa-miR-744-5p",0,0,0,11.3681577900301
"hsa-miR-7515",0,0,0,0
"hsa-miR-758-3p",0,0,0,0
"hsa-miR-758-5p",0,0,0,0
"hsa-miR-759",11.3152252012696,0,0,0
"hsa-miR-760",0,0,0,0
"hsa-miR-761",1306.90851074664,1788.89156047127,1915.77482065453,1477.86051270392
"hsa-miR-762",0,0,0,0
"hsa-miR-764",0,0,0,0
"hsa-miR-765",0,9.61769656167348,0,0
"hsa-miR-766-3p",0,0,0,0
"hsa-miR-766-5p",0,0,0,0
