"","SRR2105159.count","SRR2105160.count","SRR2105161.count","SRR2105162.count","SRR2105163.count","SRR2105164.count","SRR2105165.count","SRR2105166.count","SRR2105167.count","SRR2105168.count","SRR2105169.count","SRR2105170.count","SRR2105171.count","SRR2105172.count","SRR2105173.count","SRR2105174.count","SRR2105207.count","SRR2105208.count","SRR2105209.count","SRR2105210.count","SRR2105211.count","SRR2105212.count","SRR2105213.count","SRR2105214.count","SRR2105215.count","SRR2105216.count","SRR2105217.count","SRR2105218.count","SRR2105219.count","SRR2105220.count","SRR2105221.count","SRR2105222.count","SRR2105239.count","SRR2105240.count","SRR2105241.count","SRR2105242.count","SRR2105243.count","SRR2105244.count","SRR2105245.count","SRR2105246.count","SRR2105247.count","SRR2105248.count","SRR2105249.count","SRR2105250.count","SRR2105251.count","SRR2105252.count","SRR2105253.count","SRR2105254.count","SRR2105287.count","SRR2105288.count","SRR2105289.count","SRR2105290.count","SRR2105291.count","SRR2105292.count","SRR2105293.count","SRR2105294.count","SRR2105295.count","SRR2105296.count","SRR2105297.count","SRR2105298.count","SRR2105299.count","SRR2105300.count","SRR2105301.count","SRR2105302.count","SRR2105335.count","SRR2105336.count","SRR2105337.count","SRR2105338.count","SRR2105339.count","SRR2105340.count","SRR2105341.count","SRR2105342.count","SRR2105343.count","SRR2105344.count","SRR2105345.count","SRR2105346.count","SRR2105347.count","SRR2105348.count","SRR2105349.count","SRR2105350.count","SRR2105385.count","SRR2105386.count","SRR2105387.count","SRR2105388.count","SRR2105389.count","SRR2105390.count","SRR2105391.count","SRR2105392.count","SRR2105393.count","SRR2105394.count","SRR2105395.count","SRR2105396.count","SRR2105397.count","SRR2105398.count","SRR2105399.count","SRR2105400.count","SRR2105449.count","SRR2105450.count","SRR2105499.count","SRR2105500.count"
"hsa-miR-4716-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7294575258734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4717-3p",69.8909700866648,44.0315265730263,0,44.2262615541108,0,0,0,55.0191191439025,30.6522805296714,0,0,0,56.8892934349755,0,0,0,0,0,0,35.7066342926516,0,34.7294575258734,0,24.1545893719807,42.0539131166155,20.6880857314273,0,36.6340623511741,43.9116497606815,58.8356426323067,0,0,94.1619585687382,33.4543264807721,0,41.8725399882757,41.2847824291966,68.5283536063046,162.564619436226,0,68.3760683760684,105.185652676975,0,0,0,54.3006081668115,43.7349661054013,78.021377857533,0,137.206476145674,0,50.776026945145,0,98.9922588053614,0,43.7569737676942,28.7918922031556,0,0,57.4168173858123,0,20.0553527736553,45.458678061642,27.4295745672985,0,49.9450604335231,33.9420270178535,32.7766761172749,43.5540069686411,160.036579789666,55.1480725748635,0,37.7443949573488,0,0,0,0,79.3377938804115,46.9615854231239,29.7840655249442,89.437438511761,55.7973440464234,39.4026557389968,59.4106463878327,0,0,0,40.7913522333265,117.850408548083,64.5050313924486,0,0,0,17.9642869974491,33.6360578540195,0,0,30.8451573103023,47.0477534697718,22.4997187535156
"hsa-miR-4717-5p",209.672910259994,176.126106292105,1275.99846880184,1171.99593118394,0,70.8382526564345,727.915561794832,797.777227586586,275.870524767043,255.406095692151,569.192458199929,378.157616094388,0,28.181715702852,57.2278814238297,81.4663951120163,1357.26134821294,713.362165054171,0,71.4132685853031,58.2682671017364,0,43.3670150483542,48.3091787439614,0,41.3761714628545,0,54.9510935267612,43.9116497606815,29.4178213161533,173.711638679792,223.128904755833,659.133709981168,869.812488500075,0,41.8725399882757,0,0,65.0258477744904,0,34.1880341880342,26.2964131692437,254.867978387195,301.281605599203,223.880597014925,244.352736750652,0,0,49.7883993029624,39.2018503273354,137.766348273328,50.776026945145,46.5051388178394,0,185.640692439783,43.7569737676942,0,0,369.783412572636,229.667269543249,32.6679951651367,120.332116641932,0,27.4295745672985,43.825050398808,83.2417673892052,0,114.718366410462,43.5540069686411,22.8623685413809,0,42.22348892689,75.4887899146977,70.2559659024379,232.126276694522,24.9731538596009,243.638332430969,290.905244228175,140.884756269372,119.136262099777,715.499508094088,432.429416359781,433.429213128965,297.053231939164,107.211779000786,54.1486923090807,0,0,471.401634192332,322.525156962243,84.9725963376811,0,29.8757170172084,71.8571479897963,975.445677766566,858.369098712446,182.273866484393,123.380629241209,94.0955069395436,112.498593767578
"hsa-miR-4718",698.909700866648,616.441372022368,574.199310960827,530.71513864933,480.584390618993,613.931523022432,623.92762439557,632.719870154879,827.611574301128,454.05528123049,213.447171824973,415.973377703827,512.00364091478,338.180588434224,572.278814238297,285.132382892057,527.823857638365,535.021623790628,527.148128624143,607.012782975077,582.682671017364,833.506980620963,216.835075241771,507.246376811594,420.539131166155,310.321285971409,369.321679182568,439.608748214089,439.116497606815,235.342570529227,405.327156919514,318.755578222619,1129.94350282486,652.359366375056,910.228694959609,753.705719788962,536.702171579556,719.547712866198,585.232629970413,368.846644914172,478.632478632479,447.039023877143,458.762361096952,417.159146214281,597.014925373134,380.10425716768,262.409796632408,468.128267145198,697.037590241474,450.821278764358,642.909625275533,626.237665656788,232.525694089197,514.759745787879,324.87121176962,459.448224560789,547.045951859956,340.927322316701,1162.176439514,1148.33634771625,424.683937146777,260.719586057519,227.29339030821,192.007021971089,613.550705583311,432.857190423867,543.072432285656,589.980170110949,479.094076655052,594.421582075903,551.480725748635,696.687567293685,188.721974786744,257.605208308939,464.252553389044,449.516769472817,866.269626421224,661.148282336763,704.423781346858,506.329113924051,804.936946605849,669.568128557081,788.053114779936,554.499366286439,393.109856336216,415.139974369619,617.410989915621,387.517846216602,117.850408548083,430.033542616324,509.835578026087,327.546675401245,268.881453154876,341.321452951532,302.724520686176,286.123032904149,729.095465937571,740.283775447255,611.620795107034,787.490156373045
"hsa-miR-4719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4026557389968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4720-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4720-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4722-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4722-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9116497606815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7372596669287,18.0495641030269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4723-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7084086929062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8451573103023,0,0
"hsa-miR-4723-5p",0,0,63.7999234400919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6009251636677,0,16.9253423150483,0,0,0,0,0,0,0,0,0,0,0,0,0,16.648353477841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4724-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8623685413809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4724-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4725-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7372596669287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4725-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4726-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8623685413809,0,0,0,0,0,0,0,0,0,0,0,13.9493360116058,0,0,0,18.0495641030269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4726-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4178213161533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4727-3p",0,0,0,0,0,0,51.9939686996308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1755081230156,0,27.1503040834057,0,52.014251905022,0,0,0,0,0,0,0,0,57.5837844063112,0,0,114.833634771625,0,0,0,0,0,0,0,0,0,0,0,21.111744463445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5684666210982,0,0,22.4997187535156
"hsa-miR-4727-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4728-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4728-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8262017960909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4730",279.563880346659,396.283739157237,191.399770320276,154.791915439388,96.1168781237985,141.676505312869,259.969843498154,220.07647657561,183.913683178028,56.7569101538112,284.596229099964,113.447284828316,398.225054044829,84.545147108556,114.455762847659,81.4663951120163,75.4034082340522,193.202253035505,75.3068755177348,142.826537170606,58.2682671017364,104.18837257762,43.3670150483542,96.6183574879227,126.161739349847,165.504685851418,82.0714842627929,128.219218229109,87.823299521363,58.8356426323067,173.711638679792,159.377789111309,94.1619585687382,301.088938326949,303.409564986536,334.980319906206,82.5695648583932,205.585060818914,162.564619436226,113.491275358207,136.752136752137,210.37130535395,203.894382709756,185.404064984125,74.6268656716418,108.601216333623,131.204898316204,78.021377857533,298.730395817774,196.009251636677,91.844232182219,135.402738520387,139.515416453518,197.984517610723,139.230519329837,240.663355722318,143.959461015778,40.1090967431413,211.304807184363,344.500904314874,130.671980660547,140.387469415587,136.376034184926,109.718298269194,131.475151196424,332.967069556821,135.768108071414,147.495042527737,217.770034843206,182.898948331047,220.592290299454,147.782211244115,113.233184872046,117.093276504063,58.0315691736305,124.865769298005,108.283703302653,105.783725173882,140.884756269372,119.136262099777,402.468473302925,167.39203213927,197.013278694984,99.0177439797212,321.635337002359,90.2478205151346,274.404884406942,122.37405669998,78.5669390320553,86.0067085232648,169.945192675362,163.773337700622,89.6271510516252,71.8571479897963,100.908173562059,125.178826895565,227.842333105491,215.916101172116,188.191013879087,157.498031274609
"hsa-miR-4731-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9038795599305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4731-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4732-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4732-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0495641030269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4733-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6880857314273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9615854231239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4733-5p",0,0,0,22.1131307770554,96.1168781237985,23.6127508854782,0,55.0191191439025,91.9568415890142,113.513820307622,0,75.6315232188776,0,56.363431405704,0,162.932790224033,0,14.8617117719619,75.3068755177348,71.4132685853031,0,69.4589150517469,0,24.1545893719807,0,20.6880857314273,0,73.2681247023482,0,58.8356426323067,0,31.8755578222619,0,0,0,0,0,102.792530409457,0,28.3728188395517,68.3760683760684,26.2964131692437,101.947191354878,46.3510162460312,0,27.1503040834057,43.7349661054013,26.007125952511,49.7883993029624,19.6009251636677,91.844232182219,33.8506846300966,93.0102776356787,0,0,65.6354606515413,86.3756766094668,40.1090967431413,0,114.833634771625,0,40.1107055473106,45.458678061642,109.718298269194,0,0,67.884054035707,32.7766761172749,0,45.7247370827618,0,0,75.4887899146977,23.4186553008126,58.0315691736305,49.9463077192019,54.1418516513265,26.4459312934705,0,29.7840655249442,44.7187192558805,27.8986720232117,39.4026557389968,0,35.7372596669287,18.0495641030269,0,101.978380583316,39.2834695160277,0,0,0,0,0,0,0,45.5684666210982,30.8451573103023,0,0
"hsa-miR-4734",0,0,0,0,0,23.6127508854782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7984517610723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9642869974491,0,0,0,0,0,0
"hsa-miR-4735-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7084086929062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4735-5p",279.563880346659,440.315265730263,382.799540640551,353.810092432887,384.467512495194,236.127508854782,207.975874798523,220.07647657561,459.784207945071,510.812191384301,498.043400924938,378.157616094388,341.335760609853,169.090294217112,171.683644271489,203.665987780041,75.4034082340522,133.755405947657,225.920626553204,357.066342926516,233.073068406946,138.917830103494,43.3670150483542,24.1545893719807,168.215652466462,206.880857314273,246.214452788379,146.536249404696,439.116497606815,411.849498426147,115.807759119861,286.880020400357,188.323917137476,267.634611846177,151.704782493268,83.7450799765514,247.70869457518,137.056707212609,32.5129238872452,0,512.820512820513,657.410329231093,356.815169742074,278.106097476187,74.6268656716418,162.901824500434,43.7349661054013,130.035629762555,99.5767986059248,215.610176800345,183.688464364438,118.477396205338,325.535971724876,237.581421132867,92.8203462198914,328.177303257707,287.918922031556,340.927322316701,105.652403592182,229.667269543249,228.675966155957,80.2214110946212,181.834712246568,109.718298269194,262.950302392848,332.967069556821,67.884054035707,114.718366410462,43.5540069686411,114.311842706904,275.740362874317,211.11744463445,415.188344530837,374.698484813002,638.347260909935,299.677846315211,189.496480779643,238.013381641235,0,0,223.593596279403,167.39203213927,157.610622955987,118.821292775665,321.635337002359,198.545205133296,171.503052754339,203.956761166633,274.984286612194,301.023479831427,339.890385350724,436.728900534993,119.502868068834,143.714295979593,0,0,45.5684666210982,61.6903146206046,94.0955069395436,44.9994375070312
"hsa-miR-4736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6271510516252,0,0,0,0,0,0,0
"hsa-miR-4737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8617117719619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4738-3p",0,0,0,22.1131307770554,0,0,0,0,0,0,71.1490572749911,0,0,0,0,0,75.4034082340522,0,0,71.4132685853031,0,34.7294575258734,0,0,42.0539131166155,41.3761714628545,0,0,0,58.8356426323067,0,63.7511156445238,0,66.9086529615442,75.8523912466341,0,41.2847824291966,34.2641768031523,32.5129238872452,56.7456376791034,0,52.5928263384874,0,69.5265243690468,0,27.1503040834057,0,78.021377857533,49.7883993029624,0,45.9221160911095,0,139.515416453518,59.3953552832168,139.230519329837,0,28.7918922031556,20.0545483715707,0,114.833634771625,65.3359903302734,0,90.9173561232839,27.4295745672985,87.6501007976159,49.9450604335231,33.9420270178535,32.7766761172749,43.5540069686411,68.5871056241427,0,84.4469778537801,0,46.8373106016253,0,99.8926154384037,0,52.891862586941,46.9615854231239,29.7840655249442,0,41.8480080348175,118.20796721699,19.8035487959442,71.4745193338575,72.1982564121077,102.901831652603,0,78.5669390320553,21.5016771308162,0,0,0,71.8571479897963,33.6360578540195,0,91.1369332421964,154.225786551511,94.0955069395436,44.9994375070312
"hsa-miR-4738-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3670150483542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0495641030269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4739",0,132.094579719079,0,44.2262615541108,0,23.6127508854782,51.9939686996308,110.038238287805,30.6522805296714,170.270730461434,71.1490572749911,75.6315232188776,0,0,0,0,226.210224702157,252.649100123352,75.3068755177348,35.7066342926516,58.2682671017364,0,173.468060193417,48.3091787439614,0,0,82.0714842627929,73.2681247023482,43.9116497606815,117.671285264613,57.9038795599305,0,188.323917137476,183.998795644247,189.630978116585,41.8725399882757,0,0,32.5129238872452,28.3728188395517,68.3760683760684,78.8892395077311,0,23.1755081230156,111.940298507463,27.1503040834057,0,52.014251905022,49.7883993029624,58.8027754910032,45.9221160911095,33.8506846300966,46.5051388178394,39.5969035221446,0,131.270921303083,28.7918922031556,20.0545483715707,158.478605388273,28.7084086929062,0,40.1107055473106,0,109.718298269194,87.6501007976159,116.538474344887,33.9420270178535,32.7766761172749,0,91.4494741655236,110.296145149727,63.335233390335,0,0,0,24.9731538596009,0,0,0,59.5681310498883,0,69.7466800580292,78.8053114779936,59.4106463878327,107.211779000786,90.2478205151346,0,20.3956761166633,39.2834695160277,21.5016771308162,42.4862981688405,0,89.6271510516252,71.8571479897963,33.6360578540195,17.8826895565093,0,0,47.0477534697718,67.4991562605467
"hsa-miR-4740-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4740-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8451573103023,0,0
"hsa-miR-4742-3p",0,0,0,0,0,0,0,0,0,28.3784550769056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9362699941378,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6009251636677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
