"gene_id","SRR2105143.count","SRR2105144.count","SRR2105145.count","SRR2105146.count","SRR2105187.count","SRR2105188.count","SRR2105193.count","SRR2105194.count","SRR2105197.count","SRR2105198.count","SRR2105275.count","SRR2105276.count","SRR2105277.count","SRR2105319.count","SRR2105320.count","SRR2105321.count","SRR2105322.count","SRR2105325.count","SRR2105326.count","SRR2105373.count","SRR2105374.count","SRR2105375.count","SRR2105431.count","SRR2105432.count","SRR2105437.count","SRR2105438.count","SRR2105471.count","SRR2105472.count","SRR2105487.count","SRR2105488.count"
"hsa-miR-1226-3p",244.965949732987,241.891592251406,277.194788737972,530.058748177923,429.553264604811,294.242050867095,281.293952180028,276.489854949168,352.407382934672,508.84111436204,105.233618633366,427.884931867553,45.3144825086098,468.194019601723,398.269587310307,429.156212861482,458.708582437577,726.515390017679,565.740585006345,275.836704670835,351.550880229319,79.8180149259688,449.989772959705,222.347649101202,991.04909625761,1020.47244094488,274.671375318815,52.3971705527902,219.048453517918,164.817053071091
"hsa-miR-1226-5p",538.925089412572,604.728980628515,197.99627766998,309.200936437122,78.1005935645111,128.730897254354,281.293952180028,212.684503807053,44.0509228668341,101.768222872408,140.311491511155,164.571127641367,317.201377560268,624.258692802297,494.403625626588,231.084114617721,76.4514304062629,217.954617005304,122.322288650021,321.809488782641,216.339003218043,0,81.8163223563101,119.72565720834,125.847504286681,151.181102362205,1334.11810869139,1362.32643437254,131.429072110751,164.817053071091
"hsa-miR-1227-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1227-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1228-3p",97.9863798931948,40.3152653752343,158.397022135984,132.514687044481,39.0502967822555,110.34076907516,187.529301453352,21.2684503807053,308.356460067838,152.652334308612,35.0778728777887,98.74267658482,135.943447525829,187.277607840689,164.801208542196,132.04806549584,45.8708582437577,96.8687186690238,91.7417164875155,137.918352335417,162.254252413532,39.9090074629844,40.908161178155,102.621991892863,157.309380358351,176.377952755906,156.955071610751,52.3971705527902,87.6193814071673,54.9390176903637
"hsa-miR-1228-5p",489.931899465974,584.571347940898,514.790321941947,596.316091700163,468.603561387067,220.681538150321,281.293952180028,340.295206091284,220.25461433417,279.862612899122,140.311491511155,230.399578697913,362.515860068878,842.749235283101,686.67170225915,396.144196487521,214.064005137536,314.823335674327,259.934863381294,321.809488782641,324.508504827064,159.636029851938,163.63264471262,188.140318470248,330.349698752537,415.748031496063,1216.40180498332,1388.52501964894,219.048453517918,329.634106142182
"hsa-miR-1229-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1229-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0423754022553,0,0,0,0,12.5984251968504,0,0,0,0
"hsa-miR-122b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-122b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1231",195.97275978639,120.945796125703,356.393299805964,309.200936437122,117.150890346767,73.5605127167736,140.646976090014,106.342251903526,176.203691467336,305.304668617224,105.233618633366,213.942465933777,453.144825086098,249.703477120919,151.067774497013,198.072098243761,259.934863381294,242.17179667256,152.902860812526,275.836704670835,270.423754022553,0,245.44896706893,119.72565720834,283.156884645031,390.551181102362,196.193839513439,261.985852763951,43.8096907035836,109.878035380727
"hsa-miR-1233-3p",342.952329626182,463.625551815195,791.985110679919,1104.28905870401,273.352077475789,625.264358092576,515.705578996718,531.711259517632,969.120303070349,890.471950133571,210.467237266732,510.170495688236,498.459307594707,967.600973843561,782.805740575431,561.204278357322,397.547438112567,750.732569684934,764.514304062629,873.482898124311,703.101760458639,79.8180149259688,490.89793413786,615.731951357176,1620.28661769101,1247.24409448819,549.34275063763,340.581608593136,306.667834925085,494.451159213273
"hsa-miR-1233-5p",489.931899465974,725.674776754218,673.187344077931,662.573435222404,195.251483911278,367.802563583868,609.470229723394,510.442809136926,484.560151535175,534.283170080142,736.635330433562,757.027187150286,498.459307594707,312.129346401149,659.204834168784,396.144196487521,519.869726762588,266.388976339815,336.386293787557,643.618977565281,486.762757240596,997.72518657461,409.08161178155,564.420955410744,283.156884645031,251.968503937008,824.014125956445,707.361802462667,438.096907035836,549.390176903637
"hsa-miR-1234-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1236-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1236-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1237-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1036653154771,0,0,0,0,0,0
"hsa-miR-1237-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1238-3p",0,0,39.599255533996,66.2573435222404,0,18.3901281791934,46.882325363338,21.2684503807053,88.1018457336681,25.442055718102,35.0778728777887,82.2855638206833,0,218.490542480804,192.268076632562,33.0120163739601,30.5805721625052,24.217179667256,15.2902860812526,0,0,0,40.908161178155,68.4146612619084,15.7309380358351,75.5905511811024,39.2387679026879,0,0,27.4695088451818
"hsa-miR-1238-5p",48.9931899465974,100.788163438086,79.1985110679919,132.514687044481,39.0502967822555,110.34076907516,0,127.610702284232,44.0509228668341,0,35.0778728777887,82.2855638206833,135.943447525829,62.4258692802297,54.933736180732,33.0120163739601,137.612574731273,24.217179667256,30.5805721625052,45.9727841118058,0,39.9090074629844,81.8163223563101,68.4146612619084,31.4618760716702,0,39.2387679026879,26.1985852763951,43.8096907035836,0
"hsa-miR-124-3p",0,20.1576326876172,0,0,0,18.3901281791934,0,21.2684503807053,44.0509228668341,0,0,0,0,0,13.733434045183,0,0,0,15.2902860812526,0,0,39.9090074629844,40.908161178155,17.1036653154771,0,12.5984251968504,0,0,87.6193814071673,0
"hsa-miR-124-5p",3674.48924599481,2560.01935132738,2019.56203223379,618.401872874244,2147.76632302406,1783.84243338176,2390.99859353024,1701.47603045642,2070.3933747412,2315.22707034728,2350.21748281184,1760.91106576262,2265.72412543049,1373.36912416505,1510.67774497013,1650.60081869801,1498.44803596275,1719.41975637517,1483.1577498815,1425.15630746598,2082.26290597366,2035.3593806122,1268.15299652281,1402.50055586912,1651.74849376268,1360.62992125984,2118.89346674514,2043.48965155882,2278.10391658635,1538.29249533018
"hsa-miR-1243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1245a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1245b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1245b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1247-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1247-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0120163739601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1249-3p",0,0,0,0,0,0,46.882325363338,0,0,0,0,0,0,0,0,0,0,0,0,0,81.127126206766,0,0,0,0,0,0,0,0,0
"hsa-miR-1249-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1250-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9727841118058,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1250-5p",0,20.1576326876172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1251-3p",0,0,0,0,0,0,0,0,0,25.442055718102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1251-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1252-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1252-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1253",0,20.1576326876172,0,0,0,0,0,0,0,0,0,0,0,31.2129346401149,13.733434045183,0,0,0,0,45.9727841118058,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1255a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1255b-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1255b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1256",0,0,0,0,0,0,0,0,0,0,0,0,45.3144825086098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1257",0,40.3152653752343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1258",587.918279359169,745.832409441835,712.786599611927,817.173903440965,234.301780693533,331.022307225481,515.705578996718,489.174358756221,572.661997268843,585.167281516347,841.868949066929,740.57007438615,453.144825086098,343.342281041264,604.271097988052,528.192261983362,504.579440681335,242.17179667256,397.547438112567,643.618977565281,432.678006436085,957.816179111626,409.08161178155,461.798963517882,377.542512860042,201.574803149606,667.059054345694,733.560387739062,394.287216332253,631.798703439183
"hsa-miR-125a-3p",0,0,0,22.0857811740801,0,18.3901281791934,0,21.2684503807053,0,0,0,0,0,0,0,0,0,0,30.5805721625052,0,0,0,40.908161178155,0,0,12.5984251968504,0,0,0,0
"hsa-miR-125a-5p",587.918279359169,947.408736318007,1583.97022135984,1148.46062105217,624.804748516089,588.484101734189,843.881856540084,723.127312943979,1013.17122593718,915.914005851673,947.102567700295,954.512540319926,498.459307594707,686.684562082527,892.673212936895,792.288392975043,856.256020550145,581.212312014143,764.514304062629,781.537329900699,1027.6102652857,1197.27022388953,859.071384741256,940.701592351241,1116.89660054429,932.283464566929,863.252893859133,681.163217186272,569.525979146587,686.737721129546
"hsa-miR-125b-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-125b-2-3p",0,20.1576326876172,0,0,39.0502967822555,18.3901281791934,0,42.5369007614105,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,15.7309380358351,0,0,0,0,0
"hsa-miR-125b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-126-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-126-5p",97.9863798931948,0,0,0,0,0,0,0,0,0,0,16.4571127641367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1260a",0,100.788163438086,0,88.3431246963205,39.0502967822555,36.7802563583868,0,21.2684503807053,44.0509228668341,50.884111436204,35.0778728777887,16.4571127641367,0,0,68.667170225915,33.0120163739601,61.1611443250103,48.4343593345119,15.2902860812526,0,0,39.9090074629844,40.908161178155,0,47.1928141075052,37.7952755905512,0,0,43.8096907035836,27.4695088451818
"hsa-miR-1260b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1265",0,80.6305307504687,79.1985110679919,22.0857811740801,0,36.7802563583868,46.882325363338,85.073801522821,44.0509228668341,25.442055718102,105.233618633366,16.4571127641367,45.3144825086098,62.4258692802297,41.200302135549,0,30.5805721625052,0,30.5805721625052,91.9455682236116,27.0423754022553,0,40.908161178155,0,15.7309380358351,12.5984251968504,0,26.1985852763951,43.8096907035836,82.4085265355455
"hsa-miR-1266-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.733434045183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1266-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1267",48.9931899465974,40.3152653752343,39.599255533996,22.0857811740801,0,0,0,0,0,0,35.0778728777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1268a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1268b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1269a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1269b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-127-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-127-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1271-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1271-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1272",97.9863798931948,141.10342881332,79.1985110679919,198.772030566721,117.150890346767,110.34076907516,187.529301453352,127.610702284232,308.356460067838,127.21027859051,70.1557457555774,148.11401487723,90.6289650172195,187.277607840689,192.268076632562,297.108147365641,137.612574731273,169.520257670792,122.322288650021,183.891136447223,189.296627815787,159.636029851938,204.540805890775,153.932987839294,377.542512860042,340.157480314961,196.193839513439,157.19151165837,131.429072110751,82.4085265355455
"hsa-miR-1273c",342.952329626182,362.837388377109,673.187344077931,640.487654048324,156.201187129022,239.071666329514,187.529301453352,191.416053426347,528.611074402009,661.493448670653,245.545110144521,230.399578697913,543.773790103317,499.406954241838,370.802719219941,198.072098243761,244.644577300041,314.823335674327,198.773719056284,367.782272894447,297.466129424809,79.8180149259688,81.8163223563101,307.865975678588,566.313769290063,352.755905511811,274.671375318815,209.588682211161,43.8096907035836,274.695088451818
"hsa-miR-1273h-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1273h-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1277-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1277-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1279",0,0,79.1985110679919,88.3431246963205,0,55.1703845375802,46.882325363338,0,44.0509228668341,76.3261671543061,70.1557457555774,0,0,62.4258692802297,27.466868090366,33.0120163739601,61.1611443250103,96.8687186690238,0,0,0,39.9090074629844,0,17.1036653154771,31.4618760716702,12.5984251968504,0,0,43.8096907035836,27.4695088451818
"hsa-miR-128-1-5p",0,0,0,0,0,18.3901281791934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7309380358351,0,0,0,0,0
"hsa-miR-128-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-128-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1283",0,0,0,0,0,0,0,21.2684503807053,0,0,0,16.4571127641367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1285-3p",342.952329626182,483.783184502812,316.794044271968,309.200936437122,468.603561387067,570.093973554996,656.352555086732,531.711259517632,396.458305801507,865.029894415469,315.700855900098,279.770916990323,271.886895051658,811.536300642986,563.070795852503,528.192261983362,519.869726762588,871.818468021214,489.289154600083,873.482898124311,703.101760458639,359.18106716686,368.173450603395,410.487967571451,1400.05348518932,1133.85826771654,745.536590151069,576.368876080692,438.096907035836,247.225579606637
"hsa-miR-1285-5p",2498.65268727647,1673.08351307222,2138.35979883578,1744.77671275233,2928.77225866917,2096.47461242805,2437.88091889358,2169.38193883194,3612.17567508039,2569.6476275283,2104.67237266732,1974.8535316964,5754.93927859344,3402.20987577252,3090.02266016617,2310.84114617721,2217.09148178162,3269.31925507955,2996.89607192551,5011.03346818683,3677.76305470673,5986.35111944766,3436.28553896502,3352.31840183351,3523.73012002706,2796.85039370079,2746.71375318815,2855.64579512706,5038.11443091212,5136.79815404901
"hsa-miR-1286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1287-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5984251968504,0,0,0,0
"hsa-miR-1287-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1288-3p",0,0,0,0,39.0502967822555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1288-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1289",0,20.1576326876172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-129-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-129-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5984251968504,0,0,0,0
"hsa-miR-129-5p",146.979569839792,181.418694188554,277.194788737972,265.029374088962,312.402374258044,165.511153612741,93.764650726676,148.879152664937,132.152768600502,356.188780053428,140.311491511155,131.656902113093,45.3144825086098,187.277607840689,192.268076632562,297.108147365641,91.7417164875155,266.388976339815,229.354291218789,91.9455682236116,81.127126206766,119.727022388953,204.540805890775,171.036653154771,409.004388931712,302.362204724409,392.387679026879,288.184438040346,43.8096907035836,109.878035380727
"hsa-miR-1290",440.938709519377,463.625551815195,1465.17245475785,1479.74733866337,1054.3580131209,845.945896242897,796.999531176746,786.932664086095,1145.32399453769,1450.19717593182,456.012347411253,575.998946744783,271.886895051658,1560.64673200574,1249.74249811165,1386.50468770633,1192.6423143377,1985.80873271499,1651.35089677528,1011.40125045973,1135.77976689472,438.999082092828,818.163223563101,1128.84191082149,2642.79759002029,2998.42519685039,353.148911124191,314.383023316741,569.525979146587,631.798703439183
"hsa-miR-1291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5984251968504,0,0,0,0
"hsa-miR-1292-3p",0,0,0,22.0857811740801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2387679026879,0,0,0
"hsa-miR-1292-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1968503937008,0,0,0,0
"hsa-miR-1294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1295a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1295b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1295b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1296-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1296-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1298-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1298-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.733434045183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1299",0,0,0,22.0857811740801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1301-3p",0,0,39.599255533996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1301-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5984251968504,0,0,0,0
"hsa-miR-1302",48.9931899465974,221.733959563789,237.595533203976,419.629842307522,117.150890346767,110.34076907516,93.764650726676,148.879152664937,308.356460067838,330.746724335326,280.622983022309,230.399578697913,271.886895051658,312.129346401149,425.736455400673,330.120163739601,229.354291218789,217.954617005304,214.064005137536,137.918352335417,162.254252413532,239.454044777906,245.44896706893,136.829322523817,393.273450895877,327.55905511811,431.626446929566,445.375949698716,262.858144221502,137.347544225909
"hsa-miR-1303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7309380358351,0,0,0,0,0
"hsa-miR-1304-3p",0,0,39.599255533996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1304-5p",0,0,0,0,0,0,0,0,0,0,0,0,45.3144825086098,0,0,33.0120163739601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1306-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1306-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1307-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4695088451818
"hsa-miR-1307-5p",0,0,0,0,0,0,0,0,0,0,0,0,45.3144825086098,31.2129346401149,13.733434045183,0,0,0,0,0,27.0423754022553,0,0,0,0,0,0,0,0,0
"hsa-miR-130a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-130a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-130b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-130b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-132-3p",0,0,0,66.2573435222404,39.0502967822555,18.3901281791934,0,42.5369007614105,88.1018457336681,0,0,49.37133829241,45.3144825086098,0,27.466868090366,33.0120163739601,30.5805721625052,0,45.8708582437577,91.9455682236116,81.127126206766,0,0,51.3109959464313,31.4618760716702,100.787401574803,0,26.1985852763951,0,27.4695088451818
"hsa-miR-132-5p",0,0,197.99627766998,22.0857811740801,78.1005935645111,0,93.764650726676,21.2684503807053,44.0509228668341,76.3261671543061,0,65.8284510565466,0,31.2129346401149,82.400604271098,66.0240327479202,76.4514304062629,96.8687186690238,30.5805721625052,183.891136447223,108.169501609021,0,0,68.4146612619084,94.3856282150105,151.181102362205,39.2387679026879,52.3971705527902,0,82.4085265355455
"hsa-miR-1321",0,0,0,0,0,0,46.882325363338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
